"title","content","date","variant","images","verified","author","rating","product","url" 
"Great product for the price!","I bought this unit for my son's school use. He has one assigned by the school but we can't install anything on it. So I got him this one where we can install what we want. Did not disappoint. The only problem is that the accessories are damn expensive!","10 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Muhammad U.","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=26"
"Battery quit after 3 months","Received for Christmas. Been in use 3 months and has stopped charging. Now I have to try to find an Apple store to have it looked at. I bought new instead of refurbished to try and avoid this problem. The first Apple product I've ever purchased since I'm usually an Android person, and super not impressed.","18 May 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Shanna","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=26"
"Migration","You’d think migration would be simple. Hold this near that and all info will be moved. That’s not my experience. I’m xfring passwords, log ins, etc for the 2nd straight day.","14 Oct 2020","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Tom S.","4.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=26"
"Great product","This is the 3rd IPad I’ve had, and it is as I expected, excellent! It is easy to use! I had it up and running the first day, and I am thrilled with it. I love it as I have tried to upgrade them every few years. I always do the keyboards so it is my computer. It does everything I need it to do, and more.","27 Jan 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Patty Crutchfield","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=26"
"Great value for anyone who doesn’t need the latest and greatest","I bought this after I dropped my older iPad Air cracking the screen. The new ipad is much faster and easier to use and was actually less expensive than my old one. Very happy with it. I see no reason to pay more for IPad Air or Pro.","14 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","mike47","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=26"
"Good purchase","I’ve never had an iPad but I have the newest iPhone so I can compare a bit. Battery life leaves something to be desired and I wish the screen was a tad brighter but all in all, a worthy purchase and I am happy. Wonderful for drawing with","29 Dec 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Kadoodle","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=26"
"Amazing. Fast, and affordable.","First off, this device is an absolute beauty, sleek, smooth, and with beautiful color both on the outside, and the screen, which is a shame considering I'm putting a full cover on this so I won't get to see the outside often. Incredibly fast especially coming from a 1st gen iPad I've had for years. It's light but it still feels sturdy, and with 128GB I don't think I'll ever have space issues. Now, to sum up, I would absolutely recommend this to anyone looking for a good quality and beautiful tablet device, and at it's reasonable price its no wonder this tablet has become so popular.","29 Dec 2020","Size: 128GB Style: WiFi Color: Gold","","Yes","Robert","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=26"
"Great IPad, If you are in need of replacing an old one or gifting.","As an android user for years, I’m upset I didn’t switch sooner. I just love how everything flows from my phone and watch to my iPad.","12 Nov 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Nurse Jen","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=26"
"Great iPad but delicate screen","Bought this for my 16yr old.. I have the same one and I love mine. Problem is that my 16yr old’s iPad screen broke within the first week of her using it and it had a case on it.. Doesn’t make any sense how hers broke so easily.","21 Mar 2021","Size: 32GB Style: WiFi Color: Silver","","Yes","jewel322","3.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=26"
"Great ipad","I gave 4 stars because everything is great only downfall is the charger it came with doesn't work. I have to get a new one","16 Mar 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","whitney","4.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=26"
"Great Tablet ..","I wanted a android tablet I wanted to stay away from iPad's This tablet filled the bill and I am very happy with it came with a lot of apps I could add or remove and it works great good battery life and fast charging.....","18 Jan 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Buckoo45","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=27"
"love it","My old IPAD died so when checking for the best quality and price, I found this which is perfect for my morning coffee reading news of the day time.  What I love the most is the free garage band app.  Thank you Apple for a quality IPAD this old lady can afford.","28 Nov 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","PB","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=27"
"Nice ipad.","I really like my new 2020 ipad. I just wish it came with a help button so I could chat with someone when I am stumped with a problem.","25 Mar 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Ipad customer","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=27"
"WIFE IS THRILLED","wife absolutely loves her ipad.. an i figured out so do i  so now im goin to have to oreder me one for my own..its avery easy to use an very clear n great sounding..would reccomend over any tablet out there.we had three tablets in past sold or traded all n now we have one ipad an we absoltely love it..","24 Jan 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Michael S.","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=27"
"First tablet we have owned, works really well","My wife loves this thing.  Uses while she is watching TV, to look up trivia about movies and actors.  Used to use her iPhone, but this makes her life much easier.  Highly recommend, plus the amazon pricing is very good.","23 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Bob S.","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=27"
"GREAT TABLET, NOT-SO-GREAT CAMERA","Love it! Came the next day and works perfect. The retina display is gorgeous and fluid. I'm only rating 4 stars though because the camera is not that great IMO but works fine (better lighting may help) Overall, would definitely recommend (and already have) to anyone looking to buy a new tablet or replace their laptop!","22 Mar 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Rocc Johnson","4.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=27"
"iPad met expectations","This was a present for my wife.  She had another for about 5 or 6 years and dropped (maybe on purpose) but she got this one with tons of memory so it was the most expensive version.  But no complaints.  These iPads don't have many problems.  It works flawlessly.","18 Jan 2021","Size: 128GB Style: WiFi Color: Gold","","Yes","Bruce Krider","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=27"
"Love my iPad","This was my first i-Pad so there was a bit of a learning curve, but help is available through Apple or U-tube. It is clear and pretty easy to use and very convenient. It is also much easier to see details than a small phone.","05 Mar 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","susie","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=27"
"Great Price For Awesome iPad","I’m an apple girl for sure but I will admit that their products are usually so expensive! In this case, for a brand new iPad with the updated processor, it’s fantastic! Of course it doesn’t have the new face recognition but that’s what’s expected for what you pay for. I definitely think this is a terrific deal!","26 Nov 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Hannah Newman","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=27"
"Great buy & fast delivery. Flawless iPad","I’m soooo glad I didn’t let the negative reviews stop me, this same iPad is about $400-500 on the apple site & in Best Buy. Some reviews said that they were unable to connect to iCloud and it had been used this iPad came BRAND NEW, absolutely NO ISSUES, GREAT BATTERY LIFE & Just awesome all around","26 Dec 2020","Size: 32GB Style: WiFi Color: Silver","https://images-na.ssl-images-amazon.com/images/I/B116UZzP15S._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/B1YsYU7crvS._SY88.jpg","Yes","Alison Pringle","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=27"
"Love it!","Never been a fan of apple but I had to get this after seeing my sister use hers! I uae this mainly as an everyday computer and also for my Cricut Design Space. Definitely needed attachments [Bluetooth keyboard, metal stand with] well worth the money!","27 Dec 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Lacey","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28"
"Can’t do without it!","The only thing I could complain about is I can’t connect my I pad to other devices. There is nothing else I dislike about my iPad. I use it all the time to look up things, to purchase items for banking for communication and many more things.","01 Jan 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Sharon","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28"
"Best tablet for the money","Best tablet for the money. For less than $300 you get a supper powerful tablet run by a 6 core A12 Bionic processor, 3GB of RAM to run as many apps you need, and a super contrastive display. The battery life is also top notch. Support for Apple Pencil 1 makes it the best entry level option for the artists who want to try their hand at drawing before considering purchase of a more expensive alternative. All in all, iPad 8 is one of most successful tablets on the market that you can get for your money.","20 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Alexandru","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28"
"A great product!","My artist is a budding artist and really wanted an iPad. She started using the minute it was charged. I have seen at least 10 sketches and she is currently working on  an illustration set to music.  So much to do!","09 Nov 2020","Size: 128GB Style: WiFi Color: Silver","","Yes","Mish","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28"
"Love this thing","My old iPad was super old so needed a new one. Love this one. Just small enough that I can carry around with me, and got a case and cover to keep it protected (also from Amazon). Great battery life and very light.","19 Mar 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Christine Kam","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28"
"Not accurate screen size","The item is not correct size! It is 8 inches not 10 inches. It is so frustrating!","13 Mar 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Sosorbaram Bayaraa","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=28"
